"","Participant","Type","img","Learn_Block","Learn_Trial","Learn_Corr","Learn_RT","NF_Trial","Condition","NF_Corr","NF_RT","Block","Count","Avg_Block"
"9149","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9919.png","2",40,1,0.83,NA,"Early",NA,NA,"Learn",34,2
"9150","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png","2",41,1,0.696,NA,"Early",NA,NA,"Learn",69,5
"9151","5e80c717770c43000b151225","Exception","Images/flowers_1991.png","2",42,1,1.213,NA,"Early",NA,NA,"Learn",36,2
"9152","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png","2",43,1,0.846,NA,"Early",NA,NA,"Learn",70,5
"9153","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png","2",44,1,0.614,NA,"Early",NA,NA,"Learn",71,5
"9154","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png","2",45,1,0.613,NA,"Early",NA,NA,"Learn",72,5
"9155","5e80c717770c43000b151225","RuleFollowing","Images/flowers_1911.png","2",46,1,0.812,NA,"Early",NA,NA,"Learn",35,2
"9156","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9119.png","2",47,1,0.622,NA,"Early",NA,NA,"Learn",36,2
"9157","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,0,"Early",1,1.322,"NF",1,0
"9158","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,2,"Early",1,0.929,"NF",2,0
"9159","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png",NA,NA,NA,NA,3,"Early",1,1.039,"NF",3,0
"9160","5e80c717770c43000b151225","Exception","Images/flowers_1991.png",NA,NA,NA,NA,4,"Early",1,0.696,"NF",2,0
"9161","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9919.png",NA,NA,NA,NA,5,"Early",1,0.473,"NF",1,0
"9162","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,6,"Early",0,0.696,"NF",2,0
"9163","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png",NA,NA,NA,NA,7,"Early",1,0.506,"NF",4,0
"9164","5e80c717770c43000b151225","Exception","Images/flowers_1199.png",NA,NA,NA,NA,8,"Early",0,0.489,"NF",3,0
"9165","5e80c717770c43000b151225","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,9,"Early",1,1.312,"NF",3,0
"9166","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png",NA,NA,NA,NA,10,"Early",1,0.631,"NF",5,0
"9167","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png",NA,NA,NA,NA,11,"Early",1,0.596,"NF",6,0
"9168","5e80c717770c43000b151225","Exception","Images/flowers_1199.png",NA,NA,NA,NA,12,"Early",0,0.746,"NF",4,0
"9169","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9919.png",NA,NA,NA,NA,13,"Early",1,0.513,"NF",4,0
"9170","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,14,"Early",1,0.962,"NF",7,0
"9171","5e80c717770c43000b151225","Exception","Images/flowers_1199.png",NA,NA,NA,NA,15,"Early",0,0.664,"NF",5,0
"9172","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png",NA,NA,NA,NA,16,"Early",1,0.845,"NF",8,0
"9173","5e80c717770c43000b151225","Exception","Images/flowers_1199.png",NA,NA,NA,NA,17,"Early",1,0.93,"NF",6,0
"9174","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,18,"Early",0,0.68,"NF",5,0
"9175","5e80c717770c43000b151225","Prototype","Images/flowers_1111.png",NA,NA,NA,NA,19,"Early",1,0.48,"NF",9,0
"9176","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,20,"Early",1,0.696,"NF",10,0
"9177","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9919.png",NA,NA,NA,NA,21,"Early",1,0.662,"NF",6,0
"9178","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9191.png",NA,NA,NA,NA,22,"Early",1,0.673,"NF",7,0
"9179","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,23,"Early",0,0.506,"NF",11,0
"9180","5e80c717770c43000b151225","Exception","Images/flowers_1991.png",NA,NA,NA,NA,24,"Early",1,0.763,"NF",7,0
"9181","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9919.png",NA,NA,NA,NA,25,"Early",0,1.463,"NF",8,0
"9182","5e80c717770c43000b151225","Exception","Images/flowers_1199.png",NA,NA,NA,NA,26,"Early",1,1.096,"NF",8,0
"9183","5e80c717770c43000b151225","Exception","Images/flowers_1199.png",NA,NA,NA,NA,27,"Early",1,0.63,"NF",9,0
"9184","5e80c717770c43000b151225","Exception","Images/flowers_1991.png",NA,NA,NA,NA,28,"Early",0,0.745,"NF",10,0
"9185","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9191.png",NA,NA,NA,NA,29,"Early",0,0.762,"NF",9,0
"9186","5e80c717770c43000b151225","Exception","Images/flowers_1991.png",NA,NA,NA,NA,30,"Early",0,0.896,"NF",11,0
"9187","5e80c717770c43000b151225","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,31,"Early",0,1.912,"NF",10,0
"9188","5e80c717770c43000b151225","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,32,"Early",0,0.63,"NF",11,0
"9189","5e80c717770c43000b151225","Exception","Images/flowers_1991.png",NA,NA,NA,NA,33,"Early",1,1.246,"NF",12,0
"9190","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9191.png",NA,NA,NA,NA,34,"Early",0,1.18,"NF",12,0
"9191","5e80c717770c43000b151225","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,35,"Early",0,0.629,"NF",13,1
"9192","5e80c717770c43000b151225","Exception","Images/flowers_1199.png",NA,NA,NA,NA,36,"Early",1,0.763,"NF",13,1
"9193","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png",NA,NA,NA,NA,37,"Early",1,0.464,"NF",12,0
"9194","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,38,"Early",0,0.548,"NF",13,1
"9195","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,39,"Early",1,0.579,"NF",14,1
"9196","5e80c717770c43000b151225","Prototype","Images/flowers_1119.png",NA,NA,NA,NA,40,"Early",0,0.614,"NF",14,1
"9197","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9191.png",NA,NA,NA,NA,41,"Early",0,1.062,"NF",15,1
"9198","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,42,"Early",1,0.83,"NF",16,1
"9199","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,43,"Early",1,0.963,"NF",15,1
"9200","5e80c717770c43000b151225","Exception","Images/flowers_1991.png",NA,NA,NA,NA,44,"Early",0,1.114,"NF",14,1
"9201","5e80c717770c43000b151225","Exception","Images/flowers_1199.png",NA,NA,NA,NA,45,"Early",0,0.529,"NF",15,1
"9202","5e80c717770c43000b151225","Exception","Images/flowers_1991.png",NA,NA,NA,NA,47,"Early",0,0.78,"NF",16,1
"9203","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",1,0
"9204","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9199.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",1,0
"9205","5e80c717770c43000b151225","Exception","Images/flowers_1991.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",1,0
"9206","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",2,0
"9207","5e80c717770c43000b151225","Exception","Images/flowers_1199.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",2,0
"9208","5e80c717770c43000b151225","Exception","Images/flowers_1999.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",3,0
"9209","5e80c717770c43000b151225","Exception","Images/flowers_1991.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",4,0
"9210","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",2,0
"9211","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9199.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",3,0
"9212","5e80c717770c43000b151225","Exception","Images/flowers_1191.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",5,0
"9213","5e80c717770c43000b151225","Exception","Images/flowers_1999.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",6,0
"9214","5e80c717770c43000b151225","Exception","Images/flowers_1199.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",7,0
"9215","5e80c717770c43000b151225","RuleFollowing","Images/flowers_1919.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",4,0
"9216","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9111.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",5,0
"9217","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",6,0
"9218","5e80c717770c43000b151225","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",3,0
"9219","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9911.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",7,0
"9220","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9111.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",8,0
"9221","5e80c717770c43000b151225","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",9,0
"9222","5e80c717770c43000b151225","Exception","Images/flowers_1191.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",8,0
"9223","5e80c717770c43000b151225","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",10,0
"9224","5e80c717770c43000b151225","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",4,0
"9225","5e80c717770c43000b151225","RuleFollowing","Images/flowers_9911.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",11,0
"9226","5e80c717770c43000b151225","RuleFollowing","Images/flowers_1919.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",12,0
"9227","5e851959390e520ec806b09c","Prototype","Images/flowers_1119.png","0",0,1,1.92,NA,"Early",NA,NA,"Learn",1,0
"9228","5e851959390e520ec806b09c","Prototype","Images/flowers_9999.png","0",1,0,0.693,NA,"Early",NA,NA,"Learn",2,0
"9229","5e851959390e520ec806b09c","Prototype","Images/flowers_1111.png","0",3,1,0.763,NA,"Early",NA,NA,"Learn",4,0
"9230","5e851959390e520ec806b09c","Prototype","Images/flowers_9991.png","0",4,0,1.218,NA,"Early",NA,NA,"Learn",5,0
"9231","5e851959390e520ec806b09c","Prototype","Images/flowers_1119.png","0",5,1,1.713,NA,"Early",NA,NA,"Learn",6,0
"9232","5e851959390e520ec806b09c","Prototype","Images/flowers_9991.png","0",6,1,0.547,NA,"Early",NA,NA,"Learn",7,0
"9233","5e851959390e520ec806b09c","Prototype","Images/flowers_9999.png","0",7,1,0.58,NA,"Early",NA,NA,"Learn",8,0
"9234","5e851959390e520ec806b09c","Prototype","Images/flowers_9991.png","0",8,1,0.463,NA,"Early",NA,NA,"Learn",9,0
"9235","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9119.png","0",9,1,0.396,NA,"Early",NA,NA,"Learn",1,0
"9236","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_1911.png","0",10,0,0.437,NA,"Early",NA,NA,"Learn",2,0
"9237","5e851959390e520ec806b09c","Prototype","Images/flowers_1119.png","0",11,1,1.396,NA,"Early",NA,NA,"Learn",10,0
"9238","5e851959390e520ec806b09c","Exception","Images/flowers_1991.png","0",12,0,0.797,NA,"Early",NA,NA,"Learn",1,0
"9239","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_1911.png","0",13,1,0.93,NA,"Early",NA,NA,"Learn",3,0
"9240","5e851959390e520ec806b09c","Prototype","Images/flowers_9999.png","0",14,0,0.729,NA,"Early",NA,NA,"Learn",11,0
"9241","5e851959390e520ec806b09c","Exception","Images/flowers_1199.png","0",15,0,0.916,NA,"Early",NA,NA,"Learn",2,0
"9242","5e851959390e520ec806b09c","Prototype","Images/flowers_9999.png","0",16,1,1.513,NA,"Early",NA,NA,"Learn",12,0
"9243","5e851959390e520ec806b09c","Exception","Images/flowers_1991.png","0",17,1,1.346,NA,"Early",NA,NA,"Learn",3,0
"9244","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9919.png","0",19,1,0.924,NA,"Early",NA,NA,"Learn",5,0
"9245","5e851959390e520ec806b09c","Prototype","Images/flowers_1111.png","0",20,0,1.064,NA,"Early",NA,NA,"Learn",13,1
"9246","5e851959390e520ec806b09c","Exception","Images/flowers_1199.png","0",21,0,1.113,NA,"Early",NA,NA,"Learn",4,0
"9247","5e851959390e520ec806b09c","Prototype","Images/flowers_1111.png","0",22,0,0.897,NA,"Early",NA,NA,"Learn",14,1
"9248","5e851959390e520ec806b09c","Prototype","Images/flowers_9999.png","0",23,1,1.247,NA,"Early",NA,NA,"Learn",15,1
"9249","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9119.png","0",24,1,1.513,NA,"Early",NA,NA,"Learn",6,0
"9250","5e851959390e520ec806b09c","Exception","Images/flowers_1199.png","0",25,1,0.98,NA,"Early",NA,NA,"Learn",5,0
"9251","5e851959390e520ec806b09c","Prototype","Images/flowers_1119.png","0",26,0,0.847,NA,"Early",NA,NA,"Learn",16,1
"9252","5e851959390e520ec806b09c","Exception","Images/flowers_1199.png","0",27,0,1.88,NA,"Early",NA,NA,"Learn",6,0
"9253","5e851959390e520ec806b09c","Prototype","Images/flowers_1119.png","0",28,0,1.946,NA,"Early",NA,NA,"Learn",17,1
"9254","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9919.png","0",29,1,0.994,NA,"Early",NA,NA,"Learn",7,0
"9255","5e851959390e520ec806b09c","Prototype","Images/flowers_1111.png","0",30,1,1.53,NA,"Early",NA,NA,"Learn",18,1
"9256","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9919.png","0",31,1,1.113,NA,"Early",NA,NA,"Learn",8,0
"9257","5e851959390e520ec806b09c","Exception","Images/flowers_1199.png","0",32,1,1.509,NA,"Early",NA,NA,"Learn",7,0
"9258","5e851959390e520ec806b09c","Prototype","Images/flowers_1119.png","0",33,1,1.014,NA,"Early",NA,NA,"Learn",19,1
"9259","5e851959390e520ec806b09c","Exception","Images/flowers_1991.png","0",34,1,1.117,NA,"Early",NA,NA,"Learn",8,0
"9260","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9191.png","0",35,0,0.984,NA,"Early",NA,NA,"Learn",9,0
"9261","5e851959390e520ec806b09c","Prototype","Images/flowers_9999.png","0",36,1,1.129,NA,"Early",NA,NA,"Learn",20,1
"9262","5e851959390e520ec806b09c","Exception","Images/flowers_1991.png","0",37,1,1.43,NA,"Early",NA,NA,"Learn",9,0
"9263","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9191.png","0",38,1,1.379,NA,"Early",NA,NA,"Learn",10,0
"9264","5e851959390e520ec806b09c","Prototype","Images/flowers_9991.png","0",39,1,1.114,NA,"Early",NA,NA,"Learn",21,1
"9265","5e851959390e520ec806b09c","Exception","Images/flowers_1199.png","0",40,0,0.813,NA,"Early",NA,NA,"Learn",10,0
"9266","5e851959390e520ec806b09c","Prototype","Images/flowers_9991.png","0",41,1,1.414,NA,"Early",NA,NA,"Learn",22,1
"9267","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9119.png","0",42,0,1.313,NA,"Early",NA,NA,"Learn",11,0
"9268","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9191.png","0",43,0,1.23,NA,"Early",NA,NA,"Learn",12,0
"9269","5e851959390e520ec806b09c","Exception","Images/flowers_1991.png","0",44,1,1.08,NA,"Early",NA,NA,"Learn",11,0
"9270","5e851959390e520ec806b09c","Prototype","Images/flowers_1111.png","0",45,0,1.947,NA,"Early",NA,NA,"Learn",23,1
"9271","5e851959390e520ec806b09c","Exception","Images/flowers_1991.png","0",46,1,1.097,NA,"Early",NA,NA,"Learn",12,0
"9272","5e851959390e520ec806b09c","Prototype","Images/flowers_9991.png","0",47,0,1.53,NA,"Early",NA,NA,"Learn",24,1
"9273","5e851959390e520ec806b09c","Prototype","Images/flowers_1119.png","1",1,1,1.218,NA,"Early",NA,NA,"Learn",26,2
"9274","5e851959390e520ec806b09c","Exception","Images/flowers_1199.png","1",2,0,0.881,NA,"Early",NA,NA,"Learn",13,1
"9275","5e851959390e520ec806b09c","Prototype","Images/flowers_9999.png","1",3,1,1.53,NA,"Early",NA,NA,"Learn",27,2
"9276","5e851959390e520ec806b09c","Prototype","Images/flowers_1119.png","1",4,1,1.013,NA,"Early",NA,NA,"Learn",28,2
"9277","5e851959390e520ec806b09c","Prototype","Images/flowers_9991.png","1",6,1,0.98,NA,"Early",NA,NA,"Learn",29,2
"9278","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9119.png","1",7,0,1.13,NA,"Early",NA,NA,"Learn",14,1
"9279","5e851959390e520ec806b09c","Prototype","Images/flowers_9999.png","1",8,1,1.18,NA,"Early",NA,NA,"Learn",30,2
"9280","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_1911.png","1",9,1,1.315,NA,"Early",NA,NA,"Learn",15,1
"9281","5e851959390e520ec806b09c","Exception","Images/flowers_1991.png","1",10,1,1.263,NA,"Early",NA,NA,"Learn",14,1
"9282","5e851959390e520ec806b09c","Exception","Images/flowers_1991.png","1",11,1,0.813,NA,"Early",NA,NA,"Learn",15,1
"9283","5e851959390e520ec806b09c","Prototype","Images/flowers_1119.png","1",12,1,1.463,NA,"Early",NA,NA,"Learn",31,2
"9284","5e851959390e520ec806b09c","Prototype","Images/flowers_9991.png","1",13,1,1.097,NA,"Early",NA,NA,"Learn",32,2
"9285","5e851959390e520ec806b09c","Prototype","Images/flowers_1111.png","1",14,1,0.946,NA,"Early",NA,NA,"Learn",33,2
"9286","5e851959390e520ec806b09c","Prototype","Images/flowers_9991.png","1",15,1,1.096,NA,"Early",NA,NA,"Learn",34,2
"9287","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_1911.png","1",16,1,1.047,NA,"Early",NA,NA,"Learn",16,1
"9288","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9191.png","1",17,0,1.663,NA,"Early",NA,NA,"Learn",17,1
"9289","5e851959390e520ec806b09c","Prototype","Images/flowers_9991.png","1",18,1,0.93,NA,"Early",NA,NA,"Learn",35,2
"9290","5e851959390e520ec806b09c","Prototype","Images/flowers_1111.png","1",19,1,0.963,NA,"Early",NA,NA,"Learn",36,2
"9291","5e851959390e520ec806b09c","Prototype","Images/flowers_9999.png","1",20,1,0.946,NA,"Early",NA,NA,"Learn",37,3
"9292","5e851959390e520ec806b09c","Exception","Images/flowers_1199.png","1",21,0,0.782,NA,"Early",NA,NA,"Learn",16,1
"9293","5e851959390e520ec806b09c","Prototype","Images/flowers_1119.png","1",22,1,1.23,NA,"Early",NA,NA,"Learn",38,3
"9294","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9919.png","1",23,1,0.782,NA,"Early",NA,NA,"Learn",18,1
"9295","5e851959390e520ec806b09c","Prototype","Images/flowers_9999.png","1",24,1,0.997,NA,"Early",NA,NA,"Learn",39,3
"9296","5e851959390e520ec806b09c","Exception","Images/flowers_1199.png","1",25,0,0.896,NA,"Early",NA,NA,"Learn",17,1
"9297","5e851959390e520ec806b09c","Exception","Images/flowers_1991.png","1",26,1,1.063,NA,"Early",NA,NA,"Learn",18,1
"9298","5e851959390e520ec806b09c","Prototype","Images/flowers_1111.png","1",27,1,1.363,NA,"Early",NA,NA,"Learn",40,3
"9299","5e851959390e520ec806b09c","Prototype","Images/flowers_1111.png","1",28,1,1.43,NA,"Early",NA,NA,"Learn",41,3
"9300","5e851959390e520ec806b09c","Prototype","Images/flowers_9999.png","1",29,1,0.814,NA,"Early",NA,NA,"Learn",42,3
"9301","5e851959390e520ec806b09c","Exception","Images/flowers_1199.png","1",30,0,1.013,NA,"Early",NA,NA,"Learn",19,1
"9302","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_1911.png","1",31,1,1.014,NA,"Early",NA,NA,"Learn",19,1
"9303","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9919.png","1",32,1,0.797,NA,"Early",NA,NA,"Learn",20,1
"9304","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9119.png","1",33,0,1.733,NA,"Early",NA,NA,"Learn",21,1
"9305","5e851959390e520ec806b09c","Prototype","Images/flowers_9991.png","1",34,1,1.03,NA,"Early",NA,NA,"Learn",43,3
"9306","5e851959390e520ec806b09c","Exception","Images/flowers_1199.png","1",35,0,1.729,NA,"Early",NA,NA,"Learn",20,1
"9307","5e851959390e520ec806b09c","Exception","Images/flowers_1199.png","1",36,1,0.879,NA,"Early",NA,NA,"Learn",21,1
"9308","5e851959390e520ec806b09c","Prototype","Images/flowers_9991.png","1",37,1,0.763,NA,"Early",NA,NA,"Learn",44,3
"9309","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9119.png","1",38,1,1.013,NA,"Early",NA,NA,"Learn",22,1
"9310","5e851959390e520ec806b09c","Prototype","Images/flowers_1119.png","1",39,0,1.063,NA,"Early",NA,NA,"Learn",45,3
"9311","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9191.png","1",40,0,1.031,NA,"Early",NA,NA,"Learn",23,1
"9312","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9919.png","1",41,1,0.746,NA,"Early",NA,NA,"Learn",24,1
"9313","5e851959390e520ec806b09c","Exception","Images/flowers_1991.png","1",42,1,1.33,NA,"Early",NA,NA,"Learn",22,1
"9314","5e851959390e520ec806b09c","Exception","Images/flowers_1991.png","1",43,1,0.596,NA,"Early",NA,NA,"Learn",23,1
"9315","5e851959390e520ec806b09c","Prototype","Images/flowers_1119.png","1",44,0,0.379,NA,"Early",NA,NA,"Learn",46,3
"9316","5e851959390e520ec806b09c","Prototype","Images/flowers_1111.png","1",45,1,1.763,NA,"Early",NA,NA,"Learn",47,3
"9317","5e851959390e520ec806b09c","Exception","Images/flowers_1991.png","1",46,1,1.73,NA,"Early",NA,NA,"Learn",24,1
"9318","5e851959390e520ec806b09c","Prototype","Images/flowers_9999.png","1",47,1,1.247,NA,"Early",NA,NA,"Learn",48,3
"9319","5e851959390e520ec806b09c","Prototype","Images/flowers_1111.png","2",0,1,1.496,NA,"Early",NA,NA,"Learn",49,4
"9320","5e851959390e520ec806b09c","Prototype","Images/flowers_9999.png","2",1,1,0.913,NA,"Early",NA,NA,"Learn",50,4
"9321","5e851959390e520ec806b09c","Prototype","Images/flowers_1119.png","2",2,0,1.013,NA,"Early",NA,NA,"Learn",51,4
"9322","5e851959390e520ec806b09c","Exception","Images/flowers_1991.png","2",3,1,0.563,NA,"Early",NA,NA,"Learn",25,2
"9323","5e851959390e520ec806b09c","Prototype","Images/flowers_1111.png","2",4,0,0.663,NA,"Early",NA,NA,"Learn",52,4
"9324","5e851959390e520ec806b09c","Prototype","Images/flowers_9991.png","2",5,0,1.314,NA,"Early",NA,NA,"Learn",53,4
"9325","5e851959390e520ec806b09c","Prototype","Images/flowers_9999.png","2",6,1,0.98,NA,"Early",NA,NA,"Learn",54,4
"9326","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9191.png","2",7,0,0.53,NA,"Early",NA,NA,"Learn",25,2
"9327","5e851959390e520ec806b09c","Exception","Images/flowers_1991.png","2",9,0,0.963,NA,"Early",NA,NA,"Learn",26,2
"9328","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9191.png","2",10,1,1.18,NA,"Early",NA,NA,"Learn",26,2
"9329","5e851959390e520ec806b09c","Exception","Images/flowers_1199.png","2",11,0,1.301,NA,"Early",NA,NA,"Learn",27,2
"9330","5e851959390e520ec806b09c","RuleFollowing","Images/flowers_9119.png","2",12,1,1.003,NA,"Early",NA,NA,"Learn",27,2
"9331","5e851959390e520ec806b09c","Prototype","Images/flowers_9999.png","2",13,1,0.83,NA,"Early",NA,NA,"Learn",56,4
"9332","5e851959390e520ec806b09c","Exception","Images/flowers_1199.png","2",14,1,1.696,NA,"Early",NA,NA,"Learn",28,2
